BBL,EUI_2013,floorArea_2013,EUI_2014,floorArea_2014,EUI_2015,floorArea_2015,EUI_2016,floorArea_2016,Occupancy,TYPE_2016,water_intensity,naturalgas_use,Metered Areas (Energy),Metered Areas  (Water),naturalgas_intensity,Borough,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,NumFloors,UnitsRes,UnitsTotal,YearBuilt,XCoord,YCoord,ZipCode,Address,Longitude,Latitude
4032340051,2.2,174480.0,8.6,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,2.2,174480.0,9.1,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,2.2,174480.0,8.7,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,2.3,174480.0,9.2,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,2.3,174480.0,9.0,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,2.3,174480.0,9.2,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,2.3,174480.0,9.1,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,2.3,174480.0,8.6,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,2.3,174480.0,9.1,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,2.3,174480.0,8.7,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,5.5,174480.0,9.2,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,5.5,174480.0,9.0,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,5.5,174480.0,9.2,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,5.5,174480.0,9.1,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,5.5,174480.0,8.6,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,5.5,174480.0,9.1,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,5.5,174480.0,8.7,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,1.8,174480.0,9.2,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,1.8,174480.0,9.0,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,1.8,174480.0,9.2,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,1.8,174480.0,9.1,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,1.8,174480.0,8.6,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,1.8,174480.0,9.1,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,1.8,174480.0,8.7,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,2.1,174480.0,9.2,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,2.1,174480.0,9.0,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,2.1,174480.0,9.2,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,2.1,174480.0,9.1,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,2.1,174480.0,8.6,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,2.1,174480.0,9.1,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,2.1,174480.0,8.7,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,0.0,0.0,9.2,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,0.0,0.0,9.0,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,0.0,0.0,9.2,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,0.0,0.0,9.1,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,0.0,0.0,8.6,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,0.0,0.0,9.1,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,0.0,0.0,8.7,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,0.0,0.0,9.2,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,0.0,0.0,9.0,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,0.0,0.0,9.2,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,0.0,0.0,9.1,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,0.0,0.0,8.6,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,0.0,0.0,9.1,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,0.0,0.0,8.7,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,0.0,0.0,9.2,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,0.0,0.0,9.0,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,0.0,0.0,9.2,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,0.0,0.0,9.1,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,0.0,0.0,8.6,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,0.0,0.0,9.1,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
4032340051,0.0,0.0,8.7,174480.0,49.9,174480.0,11.6,174480.0,100.0,Multifamily Housing,55.63,17500.0,Whole Building,Not Available,0.100298028427,QN,70315,174480,0,174480,0,0,6.0,228,228,1929,1025591.0,202108.0,11375.0,68-09 BURNS STREET,-73.8508579006,40.7213198541
1003900011,55.5,97000.0,61.7,97000.0,11.7,97000.0,62.4,97000.0,100.0,Multifamily Housing,60.14,4850400.3,Whole Building,Whole Building,50.0041268041,MN,24484,97000,97000,0,0,0,7.0,1,1,1996,989847.0,203424.0,10009.0,308 EAST 8 STREET,-73.9798071076,40.7250267822
1006090047,117.2,94144.0,122.7,94144.0,102.0,94144.0,125.2,94144.0,100.0,Multifamily Housing,61.52,1073150.9,Whole Building,Not Available,11.3990365823,MN,7370,94144,10000,84144,0,10000,16.0,98,102,1961,984924.0,207777.0,10011.0,509 AVENUE OF THE AMER,-73.9975679024,40.7369764457
1004120053,48.1,210043.0,63.7,209499.0,71.1,209499.0,95.2,209499.0,100.0,Multifamily Housing,42.89,10891775.4,Whole Building,Whole Building,51.9896295448,MN,26135,209499,5468,204031,0,5468,23.0,243,245,2006,987905.0,202215.0,10002.0,207 EAST HOUSTON STREET,-73.986814124,40.7217093855
1020530026,13.7,84833.0,24.3,84833.0,83.2,84833.0,63.3,84833.0,100.0,Multifamily Housing,35.6,4211207.6,Whole Building,Whole Building,49.6411490811,MN,12992,84833,0,84833,0,0,7.0,93,93,1902,999997.0,239935.0,10031.0,313 EDGECOMBE AVENUE,-73.9431023195,40.8252276147
1004467502,93.0,75781.0,96.0,75782.0,93.0,75782.0,68.7,75782.0,100.0,Multifamily Housing,35.11,182444.2,Whole Building,Whole Building,2.40748726611,MN,16829,75782,8018,67764,0,8018,6.0,66,67,1920,987424.0,203798.0,10003.0,99 EAST 3 STREET,-73.9885486459,40.7260545225
1004520002,87.4,122239.0,104.0,121503.0,100.8,121503.0,99.0,121503.0,100.0,Multifamily Housing,59.39,385933.3,Whole Building,Not Available,3.17632733348,MN,10207,121503,15178,106325,0,15178,16.0,159,166,1929,988042.0,205202.0,10003.0,162 2 AVENUE,-73.9863181961,40.7299079168
1004560007,142.2,209910.0,157.6,234610.0,100.8,234610.0,155.4,234610.0,100.0,Multifamily Housing,65.65,23017443.5,Whole Building,Whole Building,98.1093879204,MN,35772,234610,46281,188329,0,20731,9.0,206,215,2005,986522.0,203193.0,10003.0,285 BOWERY,-73.9918031417,40.7243942221
4161300001,25.0,553515.0,24.4,553520.0,119.1,553520.0,97.4,553520.0,100.0,Multifamily Housing,31.26,42288078.0,Whole Building,Whole Building,76.3984643735,QN,358850,553520,0,553520,0,0,13.0,458,458,1963,1037551.0,153174.0,11693.0,1-50 BEACH 81 STREET,-73.8080977783,40.5869430882
1009160055,46002.1,61839.0,60.3,61839.0,95.5,61839.0,83.2,61839.0,100.0,Multifamily Housing,103.67,146443.9,Whole Building,Whole Building,2.36814793253,MN,7406,61839,1735,60104,1600,135,13.0,102,104,1960,990719.0,211262.0,10016.0,210 EAST 36 STREET,-73.9766535639,40.7465395621
1011397501,104.9,75069.0,93.6,75069.0,92.0,75069.0,89.0,75069.0,100.0,Multifamily Housing,33.69,547937.1,Whole Building,Whole Building,7.29911281621,MN,5884,64717,6465,58252,1421,5044,27.0,75,79,1985,989059.0,221731.0,10023.0,1991 BROADWAY,-73.9826369672,40.7752753377
1011397501,104.9,75069.0,93.6,75069.0,92.0,75069.0,89.0,75069.0,100.0,Multifamily Housing,33.69,547937.1,Whole Building,Whole Building,7.29911281621,MN,5884,64717,6465,58252,1421,5044,27.0,75,79,1985,989059.0,221731.0,10023.0,1991 BROADWAY,-73.9826369672,40.7752753377
1004670025,54.7,72162.0,71.1,65602.0,103.6,65602.0,63.6,65602.0,100.0,Multifamily Housing,37.41,0.0,Whole Building,Whole Building,0.0,MN,8307,65602,2800,62802,2800,0,10.0,68,69,1929,987934.0,205635.0,10003.0,232 EAST 12 STREET,-73.9867076306,40.7310964414
2032870100,95.6,81735.0,83.1,81730.0,88.0,81730.0,102.8,81730.0,100.0,Multifamily Housing,65.56,353615.1,Whole Building,Whole Building,4.32662547412,BX,23100,81730,0,81730,0,0,6.0,73,73,1966,1014418.0,254429.0,10458.0,2661 MARION AVENUE,-73.8909306279,40.8649718765
3064150016,82.2,89070.0,90.9,89070.0,93.3,89070.0,93.7,89070.0,100.0,Multifamily Housing,55.07,6728568.2,Whole Building,Whole Building,75.5424744583,BK,23160,89070,0,89070,0,0,6.0,79,79,1930,985275.0,157474.0,11214.0,8735 BAY PARKWAY,-73.9963089837,40.5989059185
4097980039,154.2,69174.0,161.6,69184.0,159.7,69184.0,166.7,69184.0,100.0,Multifamily Housing,129.62,9810079.4,Whole Building,Not Available,141.796938599,QN,11424,69184,0,69184,0,0,8.0,109,111,1957,1041345.0,197395.0,11432.0,166-40 89 AVENUE,-73.7940638057,40.708296182
1004810001,63.2,173838.0,70.7,173838.0,68.8,173838.0,80.8,173838.0,100.0,Multifamily Housing,35.55,9831188.5,Whole Building,Whole Building,56.5537368124,MN,16438,173838,40476,0,12000,21476,11.0,117,123,1913,985004.0,201973.0,10013.0,400 CLEVELAND PLACE,-73.9972798765,40.7210458769
1004840001,32.4,126000.0,69.8,125590.0,102.7,125590.0,98.2,125590.0,100.0,Multifamily Housing,25.09,409699.0,Whole Building,Not Available,3.26219444223,MN,23200,125590,23200,102390,0,23200,6.0,19,26,1880,984367.0,202633.0,10012.0,84 MERCER STREET,-73.9995779004,40.7228574488
1004950011,185.7,67481.0,233.0,63587.0,209.4,63587.0,160.2,63587.0,100.0,Multifamily Housing,129.2,3458999.9,Whole Building,Not Available,54.3979099501,MN,14500,63587,3000,60587,0,3000,6.0,93,102,1926,985252.0,202804.0,10012.0,255 LAFAYETTE STREET,-73.9963850702,40.7233267464
1005060027,77.1,205022.0,82.5,172836.0,82.9,172836.0,73.9,172836.0,100.0,Multifamily Housing,41.28,3492600.0,Whole Building,Whole Building,20.2075956398,MN,16342,172836,27740,145096,0,8640,16.0,175,181,1966,983169.0,204020.0,10013.0,2 CHARLTON STREET,-74.0039001345,40.7266643619
1005080025,105.2,85088.0,105.0,92088.0,111.1,92088.0,94.7,92088.0,100.0,Multifamily Housing,74.92,410198.8,Whole Building,Whole Building,4.45442185735,MN,15955,92088,5000,87088,0,0,10.0,162,163,1991,985928.0,203152.0,10012.0,65 EAST HOUSTON STREET,-73.9939461686,40.7242818197
1005480070,96.0,461959.0,103.9,455959.0,121.4,455959.0,118.3,455959.0,100.0,Multifamily Housing,60.34,3381099.8,Whole Building,Whole Building,7.41535927572,MN,37400,455959,22000,433959,0,22000,35.0,480,486,1976,986067.0,205261.0,10003.0,300 MERCER STREET,-73.9934441196,40.7300704836
1005270027,64.5,121476.0,85.6,118467.0,88.5,118467.0,83.4,118467.0,100.0,Multifamily Housing,188.3,5854457.9,Whole Building,Not Available,49.4184701225,MN,23250,118467,11806,106661,0,11806,7.0,115,125,1940,983463.0,204953.0,10014.0,10 DOWNING STREET,-74.0028395225,40.7292252505
1008890068,11.4,312460.0,14.9,310860.0,70.6,310860.0,95.7,310860.0,100.0,Multifamily Housing,74.47,1134000.0,Whole Building,Whole Building,3.64794441228,MN,22138,310860,28500,282360,0,6000,21.0,259,271,1962,989701.0,211183.0,10016.0,120 EAST 34 STREET,-73.9803275607,40.746323413
1010410050,100.1,121828.0,106.2,138925.0,103.8,138925.0,97.8,138925.0,100.0,Multifamily Housing,54.66,3005462.4,Whole Building,Whole Building,21.6337045168,MN,27040,138925,20000,118925,5000,0,16.0,145,147,1965,987650.0,217460.0,10019.0,346 WEST 51 STREET,-73.9877263628,40.7635532081
1005297508,76.2,69071.0,83.3,69107.0,73.7,69107.0,93.5,69107.0,100.0,Multifamily Housing,14.75,3468415.1,Whole Building,Whole Building,50.1890561014,MN,11450,61108,11826,49282,0,2774,8.0,10,12,2005,985965.0,203845.0,10012.0,25 BOND STREET,-73.9938125046,40.7261839293
1012360010,60.8,164530.0,62.8,164530.0,78.0,164530.0,67.9,164530.0,100.0,Multifamily Housing,45.73,307600.0,Whole Building,Whole Building,1.86956785996,MN,13679,164530,6000,158530,0,6000,14.0,74,79,1924,990951.0,227083.0,10024.0,2401 BROADWAY,-73.9758005088,40.7899639237
